#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,double,double,double,double,double,double,double,double,double
#group,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false
#default,_result,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_measurement,sensor,ambient_temperature,dissolved_oxygen,do_volt,ec_volt,electrical_conductivity,humidity,ph_level,ph_voltge,temperature
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-05-01T00:00:00Z,production_data,raspberrypi,31.778211535120302,6.736992908862466,1396.8113496932515,2152.2469325153374,12.225722231020319,74.92480131746069,7.32081727691429,1443.0613496932515,28.97622699386503
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T22:00:00Z,production_data,raspberrypi,30.968685969253258,7.017258127192803,1375.54754601227,2084.159509202454,12.23366718240159,76.61716016523677,7.543801012401301,1403.4861963190185,27.0989263803681
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T20:00:00Z,production_data,raspberrypi,31.12921768819391,6.628432515288307,1303.9908116385911,2031.8514548238898,11.876258365261974,75.15784083975402,7.881327870431049,1343.5819295558958,27.33690658499234
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T18:00:00Z,production_data,raspberrypi,31.3220907574051,6.370512120302841,1275.5429447852762,2015.4156441717791,11.683691817225595,75.10567881578316,8.275621136262135,1273.6027607361964,27.803680981595093
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T16:00:00Z,production_data,raspberrypi,32.1639602754745,6.23272472333266,1267.6180981595091,2021.5843558282209,11.607556032640595,71.77929088381902,8.213590471094294,1284.611963190184,28.346625766871167
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T14:00:00Z,production_data,raspberrypi,32.43246687219498,6.289843341792793,1303.5797872340424,2103.3563829787236,11.974536343293806,69.44167766165226,7.959982305468046,1329.622340425532,28.84840425531915
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T02:00:00Z,production_data,raspberrypi,35.94351246317879,5.437469297786555,1296.5655737704917,2149.6590163934425,11.348461828130295,59.914750896516395,8.06225776536355,1311.4704918032787,33.34918032786885
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-30T00:00:00Z,production_data,raspberrypi,31.882039637653374,5.1756902162232565,1111.4969325153374,1914.2960122699387,10.65610969136645,72.67688212950537,9.056327784622065,1135.0429447852762,30.170245398773005
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-29T22:00:00Z,production_data,raspberrypi,30.660414432455426,5.604365339918393,1068.3788343558283,1795.5276073619632,10.65258680316883,76.19092508327742,9.187838325514267,1111.70245398773,26.500766871165645
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-29T20:00:00Z,production_data,raspberrypi,31.058072049193587,5.721408977309571,1096.5490797546013,1795.6901840490798,10.63460970368054,73.96360994116661,9.319659970327596,1088.3067484662577,26.60122699386503
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-29T18:00:00Z,production_data,raspberrypi,31.37236753124401,5.599588567135114,1088.8435582822085,1814.8957055214723,10.688159541804028,72.65416244787673,9.230018832157365,1104.2162576687117,26.914110429447852
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-29T16:00:00Z,production_data,raspberrypi,31.378335061883853,5.934759503954614,1181.8591117917306,1954.0811638591117,11.34996162362421,72.65547420858059,8.686724574535237,1200.6401225114855,27.68989280245023
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-29T14:00:00Z,production_data,raspberrypi,31.881020461456686,6.313743326699842,1272.993670886076,2026.7362869198312,11.698862614987917,71.40444984918908,8.20801630706116,1285.6012658227849,28.046413502109704
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-27T18:00:00Z,production_data,raspberrypi,30.099568194653614,7.776756104096025,1471.9759036144578,1988.4277108433735,11.899079324699851,71.11025890672063,6.707043182873482,1551.9939759036145,26.05421686746988
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-27T06:00:00Z,production_data,raspberrypi,37.873874787361395,6.027926041267386,1487.236559139785,2150.1236559139784,11.138185022825063,50.95080303889449,6.960346887488155,1507.0376344086021,34.57258064516129
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-27T04:00:00Z,production_data,raspberrypi,37.123713593637966,6.2341374308101605,1500.6424474187381,2100.3518164435945,11.032736965241291,53.46840736287046,7.02128804753699,1496.2217973231357,33.69502868068834
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-27T02:00:00Z,production_data,raspberrypi,34.75575530583957,6.380031996477807,1419.399385560676,1962.9907834101382,10.753300501981816,59.65548045074885,7.419016945549692,1425.6328725038402,31.122119815668203
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-27T00:00:00Z,production_data,raspberrypi,30.866726834349837,7.532506131574786,1482.7315950920245,1972.1349693251534,11.51207396825573,69.08637672845572,6.986648456717151,1502.3696319018404,27.513803680981596
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-26T22:00:00Z,production_data,raspberrypi,29.061721146472394,8.50721509734334,1516.1211656441717,1966.9309815950921,12.10871003522915,72.94458494595955,6.688420781188865,1555.2990797546013,24.487730061349694
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-26T20:00:00Z,production_data,raspberrypi,29.374615843044122,8.70706331909376,1567.7411944869832,1964.2006125574273,12.043308415754248,71.58033011700805,6.667671719195497,1558.9816232771823,24.697549770290966
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-26T18:00:00Z,production_data,raspberrypi,30.173880454221386,8.4572980191074,1579.6993865030674,2043.8052147239264,12.305108067282413,69.37218414493866,6.4818564193183095,1591.9601226993866,25.695552147239265
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-26T16:00:00Z,production_data,raspberrypi,30.252508591336444,8.578646007417259,1630.4334600760455,2072.3269961977185,12.33943100940387,69.21954136837572,6.21747729728664,1638.8821292775665,26.304182509505704
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-26T06:00:00Z,production_data,raspberrypi,36.87626342773437,6.528457566392181,1473.5766666666666,2008.6666666666667,10.909572846761344,53.23089599609375,7.165896626849976,1470.5566666666666,31.631666666666668
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-26T04:00:00Z,production_data,raspberrypi,37.46988202940743,6.138077211888495,1472.3622641509435,2050.0528301886793,10.782944414330967,52.121236549233494,7.020900574500022,1496.2905660377357,33.613207547169814
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-25T18:00:00Z,production_data,raspberrypi,30.134427388509113,6.62837281292945,1263.513888888889,1842.0027777777777,10.928906729946675,68.87897067599826,8.211435404302206,1284.9944444444445,26.497222222222224
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-25T16:00:00Z,production_data,raspberrypi,30.233575347670936,6.651310219767782,1267.6992481203008,1856.4736842105262,11.015854196068268,71.57198110021146,8.051500454991425,1313.3796992481202,26.49436090225564
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-24T16:00:00Z,production_data,raspberrypi,30.167976293670996,7.808478741805603,1488.5213483146067,1825.9505617977527,10.833222952090185,65.9726809383778,7.024259736181696,1495.694382022472,26.5
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-24T14:00:00Z,production_data,raspberrypi,30.501505845894844,7.70509999718019,1500.7193251533743,1888.638036809816,11.108723808000326,63.959751246165645,6.9959556490249994,1500.717791411043,26.980828220858896
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-24T12:00:00Z,production_data,raspberrypi,32.280055454799104,7.372711277645739,1505.715821812596,2017.715821812596,11.568785672341152,64.55337829121063,6.960983033678187,1506.9247311827958,28.440860215053764
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-24T10:00:00Z,production_data,raspberrypi,34.90459442138672,6.831441153267576,1511.060606060606,1920.7045454545455,10.561262035923823,58.227897412849195,6.974879798662758,1504.4583333333333,30.904356060606062
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-23T22:00:00Z,production_data,raspberrypi,30.657518963481106,6.9116406931616465,1317.5581395348838,1423.9302325581396,8.448067543699771,74.20323098352713,8.33457553029231,1263.139534883721,26.5
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-23T20:00:00Z,production_data,raspberrypi,30.7477038839589,6.670465253438898,1278.7065217391305,1425.679347826087,8.438514264182789,73.96505604619566,8.057926918893493,1312.2391304347825,26.641304347826086
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-23T08:00:00Z,production_data,raspberrypi,39.79922703334263,6.410443489751338,1653.4285714285713,1886.857142857143,9.578815654324297,51.448495047433035,6.643823046459962,1563.2142857142858,35.875
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-23T04:00:00Z,production_data,raspberrypi,37.50526284271816,6.559416499598556,1616.251572327044,1832.182389937107,9.497844591561519,55.54736635220126,6.350019773686963,1615.3584905660377,34.5251572327044
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-23T02:00:00Z,production_data,raspberrypi,35.564734559694436,5.842576105979886,1343.9050535987749,1781.332312404288,9.602871679990892,60.50918836140888,7.84208526310665,1350.5467075038284,32.13169984686064
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-23T00:00:00Z,production_data,raspberrypi,31.348704238610765,6.555224812462327,1335.5245398773006,1809.5490797546013,10.344943653176374,69.22214250623082,7.862725740461903,1346.8834355828221,28.766104294478527
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T22:00:00Z,production_data,raspberrypi,29.66811876749737,8.261918040025728,1524.0382848392037,1838.9418070444103,11.111632926006289,70.94420919374521,6.685161773075571,1555.8774885145483,25.494640122511484
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T20:00:00Z,production_data,raspberrypi,30.362371704662376,7.908696819290874,1483.1117917304748,1816.488514548239,10.896616103589693,70.76819801038476,6.999283831044865,1500.1271056661562,25.88667687595712
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T18:00:00Z,production_data,raspberrypi,31.181329841088008,6.247063981561581,1221.6324655436447,1874.9846860643186,11.027771663913862,71.10044236935299,8.369211499706118,1256.9923430321592,26.985451761102603
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T16:00:00Z,production_data,raspberrypi,31.923234155572995,8.049207598407044,1580.644171779141,1840.3527607361964,10.780825371434696,70.7732030950441,6.522619674765052,1584.7254601226994,27.21472392638037
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T14:00:00Z,production_data,raspberrypi,32.903175588034415,7.714681055537593,1554.2776073619632,1770.8788343558283,10.217948917366863,66.9647778470092,6.484327967136365,1591.521472392638,28.0659509202454
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T12:00:00Z,production_data,raspberrypi,34.33210173998874,7.129465600503995,1500.756134969325,1807.3159509202453,10.200903087233677,62.95358856762845,6.94389759288526,1509.9570552147238,29.3489263803681
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-22T10:00:00Z,production_data,raspberrypi,35.52513122558594,6.554303835510708,1415.7916666666667,1835.5833333333333,10.196619111908689,61.973063151041664,6.685880099166105,1555.75,30.333333333333332
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T22:00:00Z,production_data,raspberrypi,30.772316672585227,9.132981598333968,1743.4132231404958,1876.030303030303,11.12541712265697,78.31567181043388,5.430351210177874,1778.581267217631,26.52617079889807
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T20:00:00Z,production_data,raspberrypi,30.977994678879597,9.262066223532392,1806.3347547974413,1903.5820895522388,11.206942100133416,77.66797812000266,5.369605176089993,1789.362473347548,26.932835820895523
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T18:00:00Z,production_data,raspberrypi,31.602280466180098,7.928272075092193,1563.7421052631578,1563.1842105263158,9.110261447832363,76.1986019736842,7.111680485866451,1480.178947368421,27.5
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T16:00:00Z,production_data,raspberrypi,31.781089089133523,7.982162420283835,1574.9669421487604,1703.198347107438,9.923648795587528,75.1193968717717,7.063888004142472,1488.6611570247933,27.512396694214875
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T14:00:00Z,production_data,raspberrypi,33.72419125565859,8.824187131349042,1851.7943925233644,1816.3598130841121,10.257502525254926,70.42769672714661,5.53370341583835,1760.2383177570093,29.30841121495327
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T10:00:00Z,production_data,raspberrypi,36.7501651539522,8.335803710851476,1829.4117647058824,1571,8.666783321086772,63.005514705882355,7.313871322700817,1444.2941176470588,30.647058823529413
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T08:00:00Z,production_data,raspberrypi,37.8784550847234,7.539395657906247,1745.9144144144145,1653.2792792792793,8.857773006196641,60.23136173282658,6.662593628110868,1559.882882882883,32.468468468468465
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T06:00:00Z,production_data,raspberrypi,38.572845458984375,7.03898892300949,1666,1516.409090909091,8.019862604843349,56.19146173650568,6.780769151965907,1538.909090909091,33.29545454545455
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-21T00:00:00Z,production_data,raspberrypi,30.996627807617188,8.119265694272428,1573.8686131386862,1624.1587591240875,9.580596417947623,77.47690242572422,6.816695702528013,1532.5328467153286,26.79014598540146
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T22:00:00Z,production_data,raspberrypi,29.463780877048983,8.425044675608813,1579.7223926380368,1543.6993865030674,9.271239041950258,78.75477609458876,7.258423657171778,1454.1349693251534,25.833588957055216
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T20:00:00Z,production_data,raspberrypi,29.602630193332374,7.82965489878737,1502.794162826421,1505.463901689708,8.925282620442777,77.93547224522369,7.605766963811854,1392.4884792626729,26.547619047619047
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T18:00:00Z,production_data,raspberrypi,30.752722356737273,7.99664427222672,1564.5567010309278,1536.3041237113403,9.029903729075412,73.88459825024162,7.19726340589559,1464.9896907216496,27.02319587628866
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T16:00:00Z,production_data,raspberrypi,31.421393177991995,8.177765989284884,1612.7223926380368,1612.9171779141104,9.417534569398695,71.67022330629314,6.887838394648458,1519.9064417177915,27.392638036809817
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T14:00:00Z,production_data,raspberrypi,32.809267205707094,8.457431397998013,1732.1741140215715,1768.120184899846,10.128736145505288,65.72197912654083,6.249256757765708,1633.2419106317411,28.478428351309706
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T12:00:00Z,production_data,raspberrypi,34.86454625283518,8.210435160225655,1746.7693548387097,1788.15,10.022436001385008,57.91228263608871,6.112103499167558,1657.5838709677419,29.746774193548386
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-20T06:00:00Z,production_data,raspberrypi,38.657073974609375,6.104380960876401,1498.4545454545455,1644.2727272727273,8.533371390383136,53.18353826349432,6.294670846394984,1625.1818181818182,34.45454545454545
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-19T06:00:00Z,production_data,raspberrypi,38.959554036458336,5.689445161766709,1357.8148148148148,1818.7407407407406,9.58484084608006,54.514341001157405,7.8341054599788,1351.962962962963,33.48148148148148
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-19T04:00:00Z,production_data,raspberrypi,36.656772452341,5.8060545506578425,1334.838028169014,1747.2464788732395,9.420295682347984,60.00183535293794,8.069055192094643,1310.2640845070423,32.08450704225352
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-19T02:00:00Z,production_data,raspberrypi,36.31783416088531,5.871700223631518,1329.1335952848724,1770.5284872298625,9.615374654924551,60.67191912757858,7.975997516862357,1326.779960707269,31.652259332023576
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-19T00:00:00Z,production_data,raspberrypi,31.049933776228823,6.9595042483871135,1379.5030800821355,1706.2669404517453,9.926175359312197,73.89273202884368,7.604689703302316,1392.6796714579054,27.573921971252567
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T22:00:00Z,production_data,raspberrypi,30.070608408173168,7.228185644811667,1367.2055214723925,1647.5291411042945,9.863435834047523,75.13304166267254,7.585385236528861,1396.105828220859,26
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T20:00:00Z,production_data,raspberrypi,30.374678510674684,7.862290272121033,1496.1981566820277,1676.1490015360982,9.96421883069122,74.68912385392665,7.037043614875181,1493.4254992319509,26.386328725038403
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T18:00:00Z,production_data,raspberrypi,30.76207047801907,7.590758903993494,1492.7627118644068,1908.668721109399,11.187592533335845,72.54842749362,7.436890304356867,1422.4607087827426,27.217257318952235
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T16:00:00Z,production_data,raspberrypi,31.211259300142874,7.535594991469656,1546.8093385214008,1850.6614785992217,10.5746191866079,70.83379248236868,7.250546123901508,1455.5330739299611,28.603112840466927
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T08:00:00Z,production_data,raspberrypi,38.563575744628906,7.572912352879708,1646.6875,1126.9375,6.223627274149891,55.767822265625,5.673794230335813,1735.375,30.40625
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T04:00:00Z,production_data,raspberrypi,38.01908198091173,6.701081744731128,1563.8350515463917,1126.7972508591065,6.025628942337072,55.92502449795962,6.713824780218203,1550.7903780068727,32.5893470790378
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T02:00:00Z,production_data,raspberrypi,36.35976025390625,7.293093594859395,1601.8128,1181.2272,6.511412418037388,60.371025390625,6.528654496281274,1583.6544,30.7584
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-18T00:00:00Z,production_data,raspberrypi,34.575864698066084,7.374936620130013,1438.0311475409835,1123.755737704918,6.608214447485348,65.0941942558914,7.429408808935289,1423.788524590164,26.95655737704918
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-17T22:00:00Z,production_data,raspberrypi,31.422955791766828,7.113262317765548,1341.9046153846155,1086.3184615384616,6.509686221110657,73.4136211688702,8.442268684662183,1244.0261538461539,25.948461538461537
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-17T20:00:00Z,production_data,raspberrypi,30.070512481548818,7.165314155358735,1364.9032258064517,1111.5867895545314,6.600710181107547,79.67269592753937,8.322171434387625,1265.3410138248848,26.45084485407066
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-17T18:00:00Z,production_data,raspberrypi,30.330413348858173,7.623160886904492,1471.4338461538462,1179.596923076923,6.970109818666104,78.1368408203125,7.611752570170419,1391.4261538461537,26.733846153846155
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-17T16:00:00Z,production_data,raspberrypi,31.01356265419408,7.552632222438987,1482.0968421052632,1203.296842105263,7.05308173812417,75.82930715460526,7.255091752369431,1454.7263157894736,27.18
,,0,2023-04-04T03:23:00.945164041Z,2023-05-04T03:23:00.945164041Z,2023-04-17T10:00:00Z,production_data,raspberrypi,33.879654982994346,7.6050508807463535,1576.6761904761904,1526.5238095238096,8.715915086566657,73.5089532260237,6.532875972426231,1576.5714285714287,29.58189655172414
